id,x,y
13082,-160.72029,79.38599
15531,-160.73285,79.46126
14301,82.11887,71.829666
1239,83.378,62.88064
10680,178.07457,11.107916
4323,180.0238,5.4288588
87,178.17485,11.006105
11537,97.59771,-20.76594
15229,123.066185,75.08138
3561,36.507133,74.14208
7018,126.63067,45.292957
16901,30.201855,70.64222
18746,-2.6003823,-29.0107
3967,0.06357669,-29.485613
2897,117.78867,-46.656937
2548,81.42511,-87.35445
3479,117.67384,-46.49918
15714,-66.19129,-8.54193
3269,-65.38488,-9.754601
16394,48.76895,-115.914276
701,-0.05993069,24.37728
6347,47.58973,-109.142
15663,-69.207565,-6.4454365
1267,-72.69695,-6.9133735
4005,-121.43532,-13.007823
7137,-120.97547,-13.354614
8668,-99.29675,-32.274666
10569,-100.07886,-12.311118
11139,-98.62145,-26.073448
11830,-120.39036,-13.883384
14920,-99.93638,-30.771822
14988,-122.13753,-12.273132
19711,-122.45641,-12.482505
11030,155.11028,51.87527
17039,42.975845,-56.45192
4374,42.36072,-56.188698
16869,62.61282,10.176684
3549,63.51285,-0.14966811
19804,149.34651,58.690407
6320,-66.656586,46.95254
1,54.338463,29.368631
3344,-66.75076,47.16728
3831,133.33217,-35.8494
5003,132.53778,-33.59901
6361,132.9193,-36.591816
7958,132.54715,-37.399582
8166,132.55855,-36.213074
10532,134.15106,-36.43123
11775,132.70338,-36.017326
11942,133.38983,-36.981373
13959,132.74258,-35.36595
16687,132.76523,-35.09378
18630,131.99211,-36.38241
19778,132.77129,-36.14371
20311,134.09854,-35.787483
16070,-166.79893,60.756397
12369,-167.23552,60.488243
8224,-57.866806,-9.877027
702,-73.35875,23.874464
3257,-58.105743,53.499817
4513,-44.941265,45.274704
5394,-58.699394,-10.410287
18578,-0.43015382,-75.65397
5676,0.12028974,-76.15598
13985,62.118526,-2.6568732
6772,-86.66519,15.976588
12541,-86.42575,15.753572
11389,95.09046,-48.25039
2901,95.24566,-47.89404
5617,-122.53122,76.35445
6453,-99.180855,-38.766766
8246,-127.7139,78.67271
8267,-124.71365,69.74635
8286,-125.61989,69.17599
8297,-70.58026,50.21857
8308,-120.2504,73.77838
8374,-119.927864,77.22205
8459,-118.626236,75.93414
8501,-125.26454,67.080185
8535,-117.41139,76.5501
8664,-123.60574,66.86666
8798,-126.33651,75.49288
8965,-125.43357,73.281586
9085,-119.46853,77.18325
12346,-124.64814,76.59606
12476,-126.994415,73.87594
12580,-116.80095,77.495094
12618,-124.478096,70.512375
12741,-118.251724,75.867226
12743,-120.86206,74.254166
12824,-125.89973,76.49275
12827,-125.24581,75.9225
12966,-121.160255,74.88878
12968,-116.530945,75.18679
12990,-123.95528,77.4544
13065,-123.8007,71.40461
13086,-124.97209,74.72689
13110,-126.42967,77.294754
13179,-122.641304,75.30952
13255,-124.48041,74.199905
15443,-124.00209,80.83641
15503,-125.33983,76.85423
15593,-123.94167,76.010574
15652,-117.968025,77.12559
15798,-124.241516,70.57535
15833,-118.36635,77.06873
15855,-117.36517,77.39764
15905,-130.03082,75.20422
15949,-118.13092,77.523735
15967,-123.78036,74.29967
16138,-124.80358,75.612236
16167,-125.063805,76.81003
16290,-124.15542,74.41615
16296,-124.22467,74.83464
16342,-120.766716,75.75277
16366,-122.57848,80.780174
16380,-123.76446,75.354485
20540,-122.93722,75.1929
20553,-124.01241,80.73303
20555,-122.913025,75.05748
20680,-117.82577,77.64912
5616,-122.74544,74.46678
17671,-95.18259,-63.816093
10530,-119.212,-27.699232
11919,-93.3369,-63.29594
3218,-159.67471,118.389984
2578,-146.77234,118.067795
2848,-160.96133,115.4024
5568,-156.37938,116.63042
13457,7.6915555,21.728748
813,112.22062,-140.96669
816,111.91013,-141.58122
10973,47.689774,-98.74119
2914,54.98252,-30.709427
13003,-46.146152,95.24107
1270,-44.626575,96.77471
3300,-97.50221,32.277203
16473,18.726475,-24.999296
6382,18.124592,-24.702127
4454,17.8426,-24.782486
19956,18.914211,-25.5186
19957,19.173714,-25.033491
8837,14.177746,11.415497
1833,14.004898,10.38764
11137,14.190822,11.521463
3132,120.09036,-19.539995
18883,98.76595,-44.625458
6467,100.491455,-44.8266
8860,-165.52928,50.623352
8262,-166.0208,50.536114
8717,-164.45311,51.66149
13030,-90.7822,43.356663
1836,-88.20566,42.07885
6667,-96.2536,90.41333
13646,-96.56269,42.49292
10868,-3.7298374,-42.477978
1740,-1.8882961,-42.181374
15397,-73.61417,29.111404
17722,-108.58259,-138.13408
1221,-108.52901,-132.21423
7474,-116.78544,-142.9747
15330,13.692198,26.387379
15726,-45.915943,92.04984
1273,-46.57065,87.22458
12313,-45.906883,92.84964
6472,71.111534,-60.51323
6540,71.18003,-60.450665
18756,67.40251,-33.945568
209,125.05835,-17.9841
7749,-59.37251,-47.815594
174,-59.563854,-42.36846
600,92.42376,-13.391745
293,85.92546,-21.849064
1316,90.912346,-12.604336
2828,88.86736,0.6653774
3112,92.37545,-14.437411
5056,109.26279,41.186962
6079,1.9751682,2.5182586
6095,73.1199,-70.78043
8918,-52.996223,51.684357
10764,93.239136,-21.598467
11685,114.733826,36.786358
14131,112.722466,-60.640743
14484,92.740135,-13.314743
17135,92.330055,-14.240625
17339,114.718864,36.782192
19902,114.72014,36.78749
159,92.32882,-14.225867
7959,14.878742,28.379143
11536,142.30109,-61.6107
4637,-68.46259,-114.801216
7272,142.43675,-61.917126
9707,-1.5229706,-199.27965
9316,-2.1164048,-199.55914
20557,-42.801853,60.799324
13127,-42.62042,61.058212
16096,-136.67618,4.179725
6799,-137.7219,3.4999268
12361,-135.69588,4.1111836
14792,79.30145,39.608093
16835,133.49332,4.483869
11296,133.50717,4.448022
13888,29.370504,95.215645
2752,104.71236,59.90203
3356,20.70869,-44.616802
6181,103.143745,60.21219
17168,105.49915,59.714478
12076,39.395664,1.5548458
715,43.56664,-0.73779535
3557,40.002956,3.666364
6461,-26.440756,23.850544
8070,88.71977,19.04273
16779,-57.37809,-89.99542
13516,80.25054,104.4217
5429,-142.56493,116.036316
12690,-142.71133,116.09557
9314,-115.47978,-125.08611
2764,-117.790016,-124.89389
8120,76.240105,-65.99248
5696,104.425415,-72.51209
14440,76.07996,-65.947136
9930,-101.909004,-99.47507
7473,-102.427574,-103.246796
10111,-101.82186,-99.15834
8629,-143.93976,117.74702
8342,-139.48433,120.633224
12662,-29.565813,144.6309
1755,-96.7509,58.76173
3259,-26.848692,153.8733
5594,-28.285585,142.53645
517,-53.39287,95.97203
286,-82.3622,66.46458
553,-50.59876,95.894135
5409,-55.84224,88.681656
5520,-53.00098,95.18552
6695,-54.67364,91.662025
6710,-53.211967,95.30392
8354,-53.15294,92.70459
8365,-53.752655,97.591385
8549,-54.367516,95.241646
8569,-58.095764,99.80208
8572,-53.164127,95.25912
8937,-53.648323,108.16775
9057,-58.45956,71.49374
12404,-52.677395,93.54327
12480,-56.820908,95.87398
12898,-53.22724,95.19926
13031,-54.183113,95.12865
13040,-51.395573,95.26455
13043,-51.46162,95.12435
13045,-51.751965,94.39525
13054,-46.41147,109.94666
13090,-51.67668,95.028244
13289,-49.46543,95.390045
15372,-48.314518,109.46247
15415,-52.414104,96.05177
15506,-58.19717,99.80903
15514,-48.160603,109.52064
15628,-53.937557,94.16501
15743,-57.41777,99.312904
15752,-52.92958,95.07929
15501,-101.571236,88.88103
790,-100.19442,87.76543
6793,-104.898094,88.8827
2505,-74.05165,-88.3361
2513,-59.646767,-86.0196
2907,-60.420406,-81.825226
3460,-74.723885,-88.16043
5402,-164.0204,111.48356
9264,-43.377728,-116.7537
16445,18.215168,-50.62369
9418,35.844322,144.2889
11563,36.4088,144.31625
2007,-97.174194,32.53726
5101,58.872738,78.39257
6104,58.803314,78.93882
19745,16.964237,36.825157
13950,32.03582,-110.40265
10692,32.07146,-110.4038
15836,-142.23726,27.093407
11042,-142.15579,26.873123
14516,-125.86793,-9.719699
2905,-127.95682,-9.6314945
3741,-124.544685,-8.657141
5713,-124.669075,-11.574275
4295,-97.13488,-92.19287
5727,-96.75356,-91.17367
6834,-75.956375,79.647316
3292,-76.43909,80.60949
14439,7.4552073,21.722178
20397,72.56594,96.65079
786,-118.21489,64.111465
1299,-114.4013,77.05687
5413,-55.045193,58.464874
5459,-60.981464,51.21919
8933,-132.83418,45.907635
7,-118.2305,64.11942
19041,-4.7486763,-39.267082
17236,131.91045,-14.703639
8296,-76.85639,65.08327
3304,-74.52764,64.175934
9045,-76.92536,65.09464
15965,-76.962685,65.117966
7193,40.459423,-100.636856
3783,40.465332,-100.26083
18871,40.46707,-100.93454
13676,76.69595,102.698906
1237,6.478284,-195.67007
1781,3.9450853,-196.66129
7622,3.711617,-197.50627
7623,1.1924633,-198.34256
9270,3.4299793,-198.1498
9628,5.3253865,-195.58492
9635,4.2134733,-194.69826
9691,5.666235,-193.59473
9754,4.8013983,-194.88808
9775,4.6503935,-195.56554
9782,4.117721,-195.5221
9868,4.863775,-195.23315
9949,5.058351,-195.44313
10045,5.1906843,-194.91362
10052,5.62233,-195.44763
10070,4.133042,-195.20885
10176,2.6914828,-200.22438
10197,4.3073535,-196.32227
17576,5.6739216,-193.51147
17579,6.165894,-196.76567
20312,-114.346245,-36.892506
7927,-114.62299,-38.893475
11694,-114.58725,-36.57837
17287,-114.6822,-36.47662
19192,-114.56278,-36.53024
16607,-114.47608,-36.880013
8841,-122.500694,80.82116
10288,7.27034,38.81109
18865,127.08047,13.382919
2379,127.885735,13.767387
2188,-23.527784,172.26666
2200,-26.456581,174.64622
15655,-23.868248,172.24304
15382,-29.920326,153.17892
3215,-32.770336,153.59012
16938,11.64021,21.76722
4982,-28.760332,24.422966
5687,-28.759317,24.421093
19751,111.179955,-78.65034
6138,111.18196,-78.66794
17571,3.7450044,-189.6641
9494,3.7984197,-189.64668
11063,-154.04489,-57.590633
13878,-154.32535,-57.424877
19335,47.085552,26.757353
2551,48.05168,26.891466
13381,-134.26213,-52.58454
19583,-134.60811,-52.96669
6140,-143.47101,-54.240402
6429,-135.46577,-51.42514
16849,-132.83861,-53.374626
19632,-134.52522,-52.302937
60002,-134.19276,-52.801517
15640,-136.83653,118.10899
14444,47.369217,-107.39259
8563,-132.41217,104.99877
2122,-132.50603,105.06165
255,32.04006,168.13
721,27.999176,170.43254
8693,-155.82686,74.74181
3261,-155.36157,75.15105
7677,-42.255703,-80.6042
2516,-54.92523,-86.584885
9603,-42.181274,-80.50608
13547,129.31606,-16.569904
20149,-19.152575,-53.710434
10910,-17.393444,-54.109642
17242,158.64961,56.258987
10277,-144.93565,-62.097046
4926,-141.8857,-64.09081
7303,-147.59521,-61.32426
15997,-119.69511,77.90344
11060,123.67874,59.481117
7922,125.73719,61.824062
10796,124.54362,59.845524
11050,123.138626,59.174232
9653,-75.04633,-125.16923
2687,-73.66918,-126.62969
4810,-74.93462,-124.92677
9935,-75.89194,-124.26028
17487,-76.33682,-124.42596
14232,-144.29747,-61.950317
789,88.01514,-22.505428
513,88.33251,-22.467392
19653,93.867035,19.750603
6395,91.526634,21.567078
16315,-93.12943,57.687267
18619,141.2781,-1.2983606
6315,49.50327,-120.01445
3976,-24.962524,-184.8574
3786,-12.645857,-176.70027
4058,-79.82759,-124.111115
4790,-23.033306,-186.01886
4792,-23.99286,-181.17429
4961,-23.220545,-185.5054
9272,-23.389406,-184.62311
9493,-20.97023,-184.40744
9523,-18.965887,-181.14465
9571,-23.603083,-185.88478
9579,-22.380842,-185.51497
9685,-21.646296,-184.61807
9693,-21.372797,-182.07658
9703,-21.131521,-184.29526
9709,-22.181557,-184.66165
9761,-22.730743,-186.08725
9770,-22.560356,-183.62381
9781,-14.935701,-192.15118
9845,-21.955702,-185.94493
9846,-23.073664,-186.68687
9852,-21.437624,-185.88226
9862,-22.419634,-185.37701
9864,-1.3433493,-170.61697
9871,-14.952514,-192.1409
9943,-9.294832,-172.64508
9959,-21.39058,-183.15198
9981,-22.763506,-183.19576
10038,-23.522537,-184.47298
10047,-21.574236,-184.3246
10057,-22.01655,-186.71718
10163,-23.8873,-184.18445
10168,-22.366655,-183.60976
10177,-23.65,-184.26096
10181,-16.288969,-188.40317
10183,-24.097866,-184.78127
10184,-22.630775,-185.8363
17569,-22.048962,-183.28064
11749,2.2723908,26.21256
4373,94.48448,119.35308
12362,-30.008904,139.91945
10878,157.35574,20.438515
5006,158.95996,21.767937
15778,-134.62827,106.79462
8773,-133.76079,106.36301
9110,-146.85234,114.266365
7238,89.88987,23.463923
10772,104.85246,10.6899395
9874,-92.97095,-111.150024
4657,-101.67757,-114.54788
7991,-100.11476,-105.462715
10117,-92.63187,-111.54362
17645,-92.679375,-111.4769
6696,-73.79184,64.51672
3407,102.65429,-72.02582
6427,46.312977,3.3974378
6939,41.47012,7.742386
9878,-70.211075,-114.44284
9702,-12.567334,-191.28781
4670,-13.62495,-191.47876
10018,-46.653362,-91.67152
4716,-46.85284,-92.785866
7529,-46.21789,-90.22745
9860,-8.000834,-185.41512
4766,-4.128612,-194.78786
14065,128.4566,36.115047
16569,-59.718433,-39.801525
10129,-113.37623,-128.53683
12769,-93.27659,7.6804957
2134,-93.44699,8.555053
12359,-93.30072,7.421177
16168,-93.19589,7.527795
16216,-52.00774,75.2572
13237,-51.97004,75.27353
6456,77.17354,-34.6261
4200,77.94999,-35.971992
15775,-189.6857,64.970314
5518,-190.16109,66.34841
11929,-38.8513,46.007484
11235,21.653593,11.131524
7381,21.650307,11.131575
8833,-92.96497,42.808178
6730,-84.742714,38.244865
7961,-24.174997,20.559347
3720,-24.103048,20.36038
14986,56.827145,6.2795415
8289,-100.27744,82.3408
12597,-100.3424,82.86465
8391,-44.580654,90.89375
15753,-44.586384,90.90073
15763,-43.53977,94.657555
15089,-21.246805,-54.87972
19985,124.08691,96.15681
8024,-163.13037,-88.218285
8151,-164.7541,-88.41236
19037,-154.00948,-57.590607
11103,113.94723,-144.21078
3602,117.98205,-146.10425
8546,-53.198967,26.518803
5378,-52.96568,25.753607
11554,30.156218,92.88271
9529,1.4138112,-175.3292
9318,1.2417958,-170.05077
4509,117.70668,-149.93988
6539,108.36021,-152.6081
14894,131.10468,-15.851215
16449,19.095459,-50.05985
6496,-20.09665,-11.263859
11853,-21.83375,-12.347999
6214,-20.301664,-11.265752
2193,-24.046436,174.70229
2060,-23.680132,174.18555
2041,76.16969,-38.941147
2685,3.471405,11.408405
3110,76.12233,-39.09608
4166,85.55881,55.82944
7208,77.58255,-36.92492
11668,-0.45729634,-74.78327
14042,85.55809,55.839222
14272,70.98687,-60.520096
16860,85.561745,55.828537
15427,-167.0305,-6.820316
8584,-166.65295,-4.845671
15794,-52.192863,103.70839
3320,-49.923313,108.50083
8472,-52.82682,101.71014
7216,43.590805,-1.1865999
