id,x,y,kde
701,-57.817406,47.073097,0.0005593341686056916
1239,-85.22816,-21.400099,0.0008773857608026345
7018,-51.03776,28.253143,0.0012196692352206522
3561,-4.2233806,-36.8842,0.0007962823848338818
209,-34.90261,3.1261616,0.0008163954318207504
1,-35.054855,-80.82052,0.0005593341686056916
6461,10.549851,-65.41444,0.0005593341686056916
4513,18.934334,-66.21962,0.0005593341686056916
2914,5.179446,-34.70773,0.0006127185687409785
3549,-5.8789215,-68.3901,0.001206816174425239
702,35.841515,-39.597214,0.0005593341686056916
3356,-15.5374775,-47.92606,0.0005593341686056916
3257,16.864346,-59.24253,0.0008574149796840392
6347,-35.868904,16.210165,0.0005593341686056916
6453,23.605701,13.950147,0.0009570534407898515
8918,42.43067,-57.71679,0.0009514085945989584
9057,33.41227,-75.71172,0.0008057225306816383
2548,-16.293186,-6.435739,0.0005593341686056916
4766,25.597134,67.81129,0.0005593341686056916
174,22.375103,-18.448648,0.0008115746458555733
3967,0.7137824,-9.166239,0.0005593341686056916
8297,33.57366,-29.801538,0.0005593341686056916
1755,46.20241,-47.546986,0.0005593341686056916
6667,95.921974,-15.770295,0.0016218461464198902
2828,-16.813297,-36.99575,0.000891952829951754
3786,38.735527,65.657555,0.0005593341686056916
703,38.490646,50.081078,0.0009679425645827906
5696,-31.938065,-33.73983,0.0007446666626004705
293,7.6944427,-15.071276,0.0005593341686056916
1299,79.71879,-25.487535,0.0005593341686057015
6395,-21.310448,-42.84829,0.0008791071574288936
5650,-16.245598,10.289111,0.0005711213569170489
5511,34.005726,-20.86713,0.0005593341686056916
721,-0.31983492,73.92823,0.0005593341686056916
5459,15.284342,-61.513596,0.0008371868750379388
6079,-47.46616,-15.795458,0.000675507378388054
8342,60.83692,54.524586,0.0005593341686056916
7474,31.676867,81.37065,0.0005593341686056916
11537,-2.3261833,29.504923,0.0009561566300136235
1270,68.07933,-65.28081,0.0005593341686056916
4637,31.771198,30.276068,0.0006110034855237936
1221,49.219666,79.24928,0.0005593341686056916
2516,25.043802,-8.926393,0.00072253408715025
10910,16.626158,-9.702842,0.0005593341686056916
1740,-33.64475,-19.991316,0.0005593341686056916
6172,-13.242453,1.5226891,0.0006565802092386509
286,52.65739,-38.016346,0.0009304407866337311
7473,21.11275,29.15312,0.0007460290624222674
6730,17.15287,-85.65347,0.0005593341686056916
4230,8.727709,101.928535,0.0006664627862171407
4323,-2.869916,-25.214825,0.0011270105581914762
5400,40.314247,-9.649022,0.0009467816344839179
3333,27.98119,-61.299805,0.0014449526907786767
3259,59.286102,-23.80034,0.0005593341686056936
1273,57.513367,-57.754543,0.0005593341686056916
3269,74.48797,-16.315712,0.0006370455750674006
5409,45.98281,-63.651546,0.0016374781343297254
4565,4.757856,-1.3284128,0.0005593341686056916
3303,20.844189,-91.15357,0.002329331021959747
3320,61.381927,-48.25037,0.0007241659180143426
3908,-15.432088,26.383043,0.0005593341686056916
3300,24.770721,-44.95553,0.0015693166697334005
3215,54.595974,-15.774553,0.0005593341686056916
2685,-20.80979,-87.79473,0.0005593341686056916
715,-2.0558264,-61.823685,0.0016778815105994522
10530,49.83427,9.697125,0.0005593341686056916
13646,20.6395,-40.53002,0.0013855472290172021
9126,80.03723,-48.196198,0.0005593341686056916
10911,-0.35126123,12.460146,0.0005593341686056916
5378,12.424137,-52.39776,0.0005593341686056916
6427,-3.3014045,-65.11455,0.001587643953261617
7170,6.525909,-44.98979,0.0005593341686056916
5617,94.24926,6.1678257,0.0005593341686056916
2497,27.537142,-3.5299616,0.0010222298863309706
577,-11.784229,58.785633,0.0009104919762358714
2764,37.056206,84.580666,0.0005593341686056916
4006,-8.459652,17.156595,0.0014021894474919067
2686,46.6903,-17.236057,0.0005593341686056916
15290,-5.637998,53.03762,0.0005593341686056916
5413,23.91988,-58.013878,0.0006916408663069604
1913,46.25617,33.48593,0.0006135340419769088
4694,22.113333,3.1098068,0.0005593341686056916
9318,50.879993,57.428417,0.0008487143491865746
1267,69.525154,-9.932499,0.0015846805024384003
1785,-1.7546471,39.42105,0.0008381910070848356
3602,-9.597467,63.946785,0.0014854866753120565
5006,-39.49004,-24.453842,0.0005593341686056916
9121,57.022484,19.516058,0.0005593341686056916
4200,-54.039173,-84.88891,0.000646713042461002
6259,-45.102505,-74.9626,0.0016457212272038475
8151,-36.263035,80.914604,0.001008459006386786
6503,-23.056173,83.22034,0.0006925893919984294
5673,10.853331,6.540534,0.0005593341686056916
8246,84.134476,7.498786,0.0005593341686056916
10912,-32.367523,57.740063,0.0005593341686056916
6467,-15.26157,17.078787,0.0005593341686056916
145,-12.293524,37.96864,0.0012946175678531138
3976,15.425613,44.66027,0.0005995855945841456
3292,15.3126745,-97.36829,0.001114758576785758
3216,68.21158,47.60031,0.0005771459637223696
724,-10.925007,101.43608,0.0005593341686056916
5594,51.167683,-23.99149,0.0005593341686056941
3557,0.69300455,-52.69337,0.0005593341686056916
6993,-3.4106758,-0.80151695,0.0006658334736018472
6539,-3.5248368,58.964066,0.001014097294808447
5056,-74.714676,-37.469913,0.001677621011674361
4926,44.6442,53.79453,0.0005593341686056916
2856,12.981549,-47.701546,0.00183106863802333
5676,-38.838,67.59423,0.0005593341686056916
3491,-16.707226,-14.410169,0.0018681115756193835
8938,66.58488,-37.57893,0.0016040031080051611
2854,65.73907,40.73633,0.0010095988496064189
4969,-12.514615,-18.835098,0.001226147588465203
4058,28.305134,38.27283,0.0005593341686056916
6762,63.97893,-3.8092873,0.0025238466552723526
5727,36.960575,24.66238,0.0008106818250748936
4540,-43.038033,-91.35471,0.0005593341686056916
2200,66.53076,1.7148331,0.0005593341686056916
297,-2.8109784,-43.176926,0.0019318820300892315
7176,51.52621,-87.65252,0.0005593341686056916
13126,70.89288,22.386715,0.0005593341686056916
5568,71.872406,72.70338,0.0005593341686056916
5408,88.953545,41.92681,0.0005593341686056916
11919,8.864556,47.037262,0.0005593341686056916
7922,-58.886345,-38.830925,0.0005593341686056916
8001,4.852829,-69.0006,0.0007843992896856902
517,51.272068,-62.514187,0.0008214298470586219
7303,16.630795,65.2464,0.0005593341686056916
4725,35.997902,-2.0366879,0.001080037058799073
3313,81.32659,-14.877106,0.0007693735157310272
7911,-29.35121,13.885746,0.0010167211317050056
8584,40.346794,17.62366,0.001066910152961966
6517,-13.267419,-77.39403,0.0005593341686056916
4635,30.278538,45.111202,0.0005593341686056916
12885,12.308979,-75.31585,0.0005593341686056916
13789,-10.883024,-60.457436,0.0005593341686056916
10913,-4.575675,-13.690414,0.0005593341686056916
5377,60.07501,34.22826,0.002023080467009979
5551,12.9542465,-39.96183,0.001146224340491921
6675,62.884613,-34.19001,0.0006647631236768742
8903,43.707123,-28.03433,0.0005593341686056916
8220,50.482677,-33.475716,0.0011129514328221907
8210,10.34987,-43.923393,0.0005593341686056916
5430,48.646606,-68.01377,0.0006680690182319459
4755,13.739266,14.547907,0.0005593341686056916
9505,14.477643,34.70383,0.0009483409030640585
3741,46.597244,0.008930852,0.0009244934521784455
11415,5.6654186,89.156525,0.0005593341686056916
11853,-47.254093,-33.724358,0.0005593341686056916
9225,32.802547,38.65637,0.0005593341686056916
12976,72.194916,55.335197,0.0016671690633464707
1103,16.25671,-40.99071,0.002236142411193241
10764,-1.755634,27.649057,0.0005593341686056916
6754,76.18273,-57.845768,0.0011992957874719255
6939,-2.6773915,-57.269974,0.0011711437971053409
4000,25.071146,24.901672,0.002009397839199521
1901,47.3812,-76.93281,0.0010471467516545113
1668,22.886972,-29.019247,0.0005593341686056916
1833,16.045229,24.954556,0.0011158998216917054
6402,-78.34334,-51.38768,0.0022099666281609493
11042,59.76314,-39.788166,0.0005593341686056916
8933,42.828007,-0.9176678,0.0008661278307442707
11563,-27.666428,66.24338,0.0018283179601067748
5669,9.228277,-87.32346,0.0027128081497689027
1836,19.326162,-34.17236,0.0019980840875114605
7501,28.91142,1.7522193,0.0019051135030585518
2551,-31.539738,-75.96815,0.0014608544391470312
6553,-48.3073,-11.146585,0.0011173272516989273
5713,45.200325,4.549832,0.0005593341686056916
2118,77.00601,55.019608,0.0007390789455425303
3302,67.599625,-21.791447,0.0005593341686056916
2905,51.150337,1.6491832,0.0021313861863946617
4544,-0.40152362,-46.535664,0.0018109971618856895
6664,75.15688,-13.2788,0.0014759904748850652
11172,-25.118729,79.69193,0.0008918822942229938
5462,26.824873,-38.29641,0.0016047725120031924
12956,21.605875,20.694183,0.0012078987937263724
3914,-56.25448,-74.72626,0.0005593341686056916
3254,78.3944,22.78448,0.0005593341686056916
1691,1.1050723,55.941067,0.0014448770470611523
1653,91.11896,-29.177505,0.0005593341686056916
8437,46.242584,-81.07399,0.0005593341686056916
600,-4.4293113,-43.485508,0.0006989007472118785
6805,62.60075,-78.60161,0.0005593341686056916
1673,8.665561,25.244286,0.0005643344874736495
1784,-9.580827,-84.23456,0.0005593341686056916
2041,-60.709232,-83.84612,0.0010369744239876048
1290,8.192164,-52.509624,0.002227765565775773
3352,44.517956,-21.0603,0.0008081395673168618
12179,-7.411815,-17.227732,0.0005593341686056916
8196,61.503933,-73.86352,0.0015408298096517186
2907,33.042988,10.700428,0.0005593341686056916
4651,4.0683565,82.76106,0.0005593341686056916
2603,78.84242,31.18827,0.0016172667441300683
6509,-17.183811,62.1338,0.001189304109597792
816,-10.488439,49.114735,0.0005593341686056916
5089,30.02501,-34.468678,0.001658814540227627
11854,-26.723078,32.747448,0.001172874200817667
8708,75.93184,8.6854925,0.0015884409844067835
6128,-43.99979,84.11545,0.0005593341686056916
12541,39.880688,-21.471134,0.001075876413071724
8782,44.167645,-36.991993,0.0013364453114412603
5737,-41.36607,53.38684,0.0005593341686056916
5607,20.739157,-74.71892,0.0005593341686056916
9000,55.179707,32.807922,0.0005593341686056916
11422,-9.456226,-102.654076,0.0005593341686056916
8472,69.43289,-37.068993,0.0015335330706959455
5000,-18.031738,-91.280136,0.0005593341686056916
3932,-0.45099428,-46.64274,0.0011126534402009385
1237,28.189465,99.47999,0.0009708659831584045
4732,36.198578,4.135331,0.0005593341686056916
4713,19.615976,-1.736096,0.0011634976404532955
4716,23.37916,-4.223524,0.0022201312457765803
9277,55.47012,52.669785,0.001270886711414475
2871,84.990715,-65.8097,0.0007962056956320324
3209,52.248177,-53.04795,0.0005593341686056916
690,8.830943,25.133856,0.0005643344874736495
1136,27.642792,-67.528725,0.0005593341686057021
7260,-27.471514,-94.397194,0.0005593341686056916
1241,55.792027,-1.10258,0.0005593341686056916
1853,53.6429,-75.51479,0.0007498643538451321
2578,84.14987,55.93241,0.002167046679356577
8657,48.49884,-8.618535,0.0005593341686056916
4134,17.934954,54.343098,0.0009829490751716054
3328,27.808968,-28.938246,0.0011747183183279913
