id,x,y,kde
701,-57.817406,47.073097,0.0014243327643806624
1239,-85.22816,-21.400099,0.002310033369975874
7018,-51.03776,28.253143,0.0031963173047877273
3561,-4.2233806,-36.8842,0.002107181810923441
209,-34.90261,3.1261616,0.002195866242292116
1,-35.054855,-80.82052,0.0014243327643806624
6461,10.549851,-65.41444,0.0014243327643806624
4513,18.934334,-66.21962,0.0014243327643806624
2914,5.179446,-34.70773,0.0015924091963120646
3549,-5.8789215,-68.3901,0.003205841142546701
702,35.841515,-39.597214,0.0014243327643806624
3356,-15.5374775,-47.92606,0.0014243327643806624
3257,16.864346,-59.24253,0.0022612616366924536
6347,-35.868904,16.210165,0.0014243327643806624
6453,23.605701,13.950147,0.002497645862222179
8918,42.43067,-57.71679,0.002484698785251535
9057,33.41227,-75.71172,0.002131467657751364
2548,-16.293186,-6.435739,0.0014243327643806624
4766,25.597134,67.81129,0.0014243327643806624
174,22.375103,-18.448648,0.0021464298398031455
3967,0.7137824,-9.166239,0.0014243327643806624
8297,33.57366,-29.801538,0.0014243327643806624
1755,46.20241,-47.546986,0.0014243327643806624
6667,95.921974,-15.770295,0.004155727189835807
2828,-16.813297,-36.99575,0.002345151007445092
3786,38.735527,65.657555,0.0014243327643806624
703,38.490646,50.081078,0.0025224796195064056
5696,-31.938065,-33.73983,0.001970966568933063
293,7.6944427,-15.071276,0.0014243327643806624
1299,79.71879,-25.487535,0.0014243327643806878
6395,-21.310448,-42.84829,0.0023142030757638
5650,-16.245598,10.289111,0.0014622965360544227
5511,34.005726,-20.86713,0.0014243327643806624
721,-0.31983492,73.92823,0.0014243327643806624
5459,15.284342,-61.513596,0.002211097020802324
6079,-47.46616,-15.795458,0.0017784917656263222
8342,60.83692,54.524586,0.0014243327643806624
7474,31.676867,81.37065,0.0014243327643806624
11537,-2.3261833,29.504923,0.0025632928565825445
1270,68.07933,-65.28081,0.0014243327643806624
4637,31.771198,30.276068,0.00158715815247221
1221,49.219666,79.24928,0.0014243327643806624
2516,25.043802,-8.926393,0.0019106777981750462
10910,16.626158,-9.702842,0.0014243327643806624
1740,-33.64475,-19.991316,0.0014243327643806624
6172,-13.242453,1.5226891,0.001723614100879958
286,52.65739,-38.016346,0.002436158492618008
7473,21.11275,29.15312,0.0019746395433696837
6730,17.15287,-85.65347,0.0014243327643806624
4230,8.727709,101.928535,0.0017523930215593549
4323,-2.869916,-25.214825,0.0029681721762789583
5400,40.314247,-9.649022,0.002474048507925815
3333,27.98119,-61.299805,0.003773504214554818
3259,59.286102,-23.80034,0.001424332764380679
1273,57.513367,-57.754543,0.0014243327643806624
3269,74.48797,-16.315712,0.001665897115972555
5409,45.98281,-63.651546,0.0041888032940855515
4565,4.757856,-1.3284128,0.0014243327643806624
3303,20.844189,-91.15357,0.006079448785686506
3320,61.381927,-48.25037,0.0019151634123529002
3908,-15.432088,26.383043,0.0014243327643806624
3300,24.770721,-44.95553,0.00404492710136428
3215,54.595974,-15.774553,0.0014243327643806624
2685,-20.80979,-87.79473,0.0014243327643806624
715,-2.0558264,-61.823685,0.0044645112395702985
10530,49.83427,9.697125,0.001424332764380675
13646,20.6395,-40.53002,0.003622494641094182
9126,80.03723,-48.196198,0.0014243327643806624
10911,-0.35126123,12.460146,0.0014243327643806624
5378,12.424137,-52.39776,0.0014243327643806624
