id,x,y,kde
174,-59.563854,-42.36846,0.009496118322905448
14466,-62.834644,-43.8193,0.009496118322905448
701,-0.05993069,24.37728,0.009496118322905448
1239,83.378,62.88064,0.009496118322905448
3549,63.51285,-0.14966811,0.009496118322905448
1,54.338463,29.368631,0.009496118322905448
71,139.1569,61.31345,0.018691856991945272
209,125.05835,-17.9841,0.009496118322905448
286,-82.3622,66.46458,0.009496118322905448
376,104.637314,-155.30745,0.009496118322905448
702,-73.35875,23.874464,0.009496118322905448
834,-58.045315,-38.591255,0.017711786360133767
1290,-59.991974,30.40873,0.009496118322905448
1740,-1.8882961,-42.181374,0.00949611832290554
1755,-96.7509,58.76173,0.009496118322905448
1833,14.004898,10.38764,0.009496118322906283
2149,-56.53042,-40.846596,0.009496118322905448
2493,-58.01666,-38.658875,0.017711786360133767
2521,-53.552383,-92.48142,0.009496118322905448
2554,-56.44059,-91.65288,0.009496118322905448
2685,3.471405,11.408405,0.009496118322905448
2828,88.86736,0.6653774,0.009496118322905448
2914,54.98252,-30.709427,0.009496118322905448
3356,20.70869,-44.616802,0.009496118322905448
3403,-58.075275,-40.496616,0.009496118322905448
3561,36.507133,74.14208,0.009496118322905448
3703,-52.068283,-42.731255,0.009496118322905448
3957,158.83829,-74.45344,0.009496118322905448
3976,-24.962524,-184.8574,0.009496118322905448
4058,-79.82759,-124.111115,0.009496118322905448
4200,77.94999,-35.971992,0.009496118322905448
4472,-57.424427,-42.58846,0.009496118322905448
4513,-44.941265,45.274704,0.009496118322905448
4549,-59.57162,-47.527687,0.009496118322905448
4550,104.22407,44.63298,0.009496118322905448
4966,-57.968365,-42.780937,0.009496118322905448
5696,104.425415,-72.51209,0.009496118322905448
5704,-57.26354,-42.98285,0.009496118322905448
5769,103.60318,-153.4929,0.009496118322905448
6122,89.28123,-27.162327,0.009496118322905448
6199,-62.075962,-38.834126,0.026462621906512253
6283,-58.168793,-41.74015,0.009496118322905448
6299,-56.90913,-43.575024,0.009496118322905448
6395,91.526634,21.567078,0.009496118322905448
6453,-99.180855,-38.766766,0.009496118322905448
6494,-55.864933,-43.344727,0.009496118322905448
6553,17.582796,91.95215,0.009496118322905448
6730,-84.742714,38.244865,0.009496118322905448
6784,-58.39471,-42.7199,0.009496118322905448
6939,41.47012,7.742386,0.009496118322905448
7018,126.63067,45.292957,0.009496118322905448
7056,-56.957542,-40.064583,0.009496118322905448
7445,117.34147,-141.34401,0.009496118322905448
7749,-59.37251,-47.815594,0.009496118322905448
7861,112.20599,-157.27478,0.009496118322905448
7884,-50.96361,-40.253834,0.013292819688156063
7993,-131.17941,-53.79216,0.009496118322905448
8013,-55.66579,-39.971367,0.009496118322905448
8220,-92.844345,22.32257,0.009496118322905448
8355,-78.812935,54.16462,0.009496118322905448
8408,-81.80283,39.38603,0.009496118322905448
8425,-131.03926,29.006144,0.009496118322905448
8918,-52.996223,51.684357,0.009496118322905448
9137,-65.61471,-19.194427,0.009496118322905448
