id,x,y
701,-92.31837,-0.20570993
1239,-3.5336313,137.83673
7018,57.32888,98.41082
3561,66.980576,152.74086
209,-86.0536,79.87987
1,-59.40602,99.55601
6461,2.087254,-16.075369
4513,82.024475,-49.579327
2914,-20.388483,38.597492
3549,-19.033176,64.17262
702,64.17261,-53.69624
3356,22.282917,33.46603
3257,95.09507,-55.37301
6347,54.277195,59.186523
6453,0.21445155,-75.50299
8918,91.53322,-51.25885
9057,108.22366,-41.269512
2548,-41.93691,17.774572
4766,-143.26613,-128.1874
174,-30.199615,-38.00142
3967,27.914331,7.575216
8297,50.20572,-46.267487
1755,103.86014,-65.248604
6667,101.59011,-98.866974
2828,-38.75259,53.2708
3786,-126.517586,-123.15821
703,-52.208576,-127.23133
5696,-21.810755,114.44606
293,-75.65816,42.806164
1299,118.53133,-108.63085
6395,-38.810204,67.58156
5650,6.233423,95.75642
5511,15.944666,-71.78782
721,-186.59451,19.30699
5459,95.49762,-58.278763
6079,-12.517782,-6.4756866
8342,86.05214,-175.02388
7474,-51.964397,-162.32118
11537,-85.74863,45.570213
1270,133.4887,-33.37157
4637,-58.444298,-106.68305
1221,-49.708004,-148.6561
2516,-29.292795,-75.30579
10910,63.740242,18.361551
1740,13.817003,3.873137
6172,-27.292843,-6.077555
286,92.843834,-80.95704
7473,-35.25336,-128.00043
6730,76.867386,-71.35969
4230,-164.43588,-51.983223
4323,-80.46546,147.56104
5400,48.758183,-79.612144
3333,91.45146,-40.94347
3259,-2.9319527,-186.21753
1273,123.7755,-35.225014
3269,120.49715,16.187382
5409,125.033424,-43.416534
4565,79.21359,49.200584
3303,72.00429,-73.42149
3320,145.88542,-39.79425
3908,-13.912568,96.09209
3300,86.90004,-65.13036
3215,3.6261935,-186.7294
2685,-78.21144,-8.614012
715,-3.0226157,59.619934
10530,-0.4809279,-99.707375
13646,71.53583,-84.00408
9126,136.54652,-50.169327
10911,23.109758,-18.45266
5378,62.536125,-33.89231
6427,-1.7076416,-4.491883
7170,-174.71518,6.401195
5617,124.178185,-114.31814
2497,-34.559338,-72.7556
577,-87.20301,-44.25111
2764,-41.044384,-150.48979
4006,-67.448715,67.1591
2686,38.536743,-87.76122
15290,-79.759995,-42.748974
5413,108.84807,-85.113144
1913,-204.89494,-15.799565
4694,-35.773777,-65.12711
9318,-135.4433,-110.733696
1267,122.199814,9.052272
1785,-118.328735,46.188324
3602,-74.96331,-56.067017
5006,-55.346092,161.88245
9121,32.2755,-127.12728
4200,25.968004,91.60021
6259,-5.9580216,117.13776
8151,148.95264,76.62493
6503,152.58472,70.33311
5673,43.266735,-8.748224
8246,129.5945,-116.01591
10912,53.384457,5.0574107
6467,-30.532827,94.86632
145,-111.3294,47.127518
3976,-119.47137,-136.01428
3292,123.497406,-80.865105
3216,80.459526,-155.87508
724,-194.3556,2.4489086
5594,1.4534343,-175.6723
3557,-0.6167261,-7.52232
6993,7.3744087,62.28171
6539,-85.99854,-53.24524
5056,29.863384,104.31975
4926,-130.43622,-63.103603
2856,65.803894,-38.45155
5676,43.310234,2.222437
3491,-67.86549,24.740587
8938,92.58385,-65.02394
2854,78.01044,-162.76648
4969,-49.951195,1.8242483
4058,-64.5328,-122.21722
6762,20.343666,-80.057655
5727,-26.471025,-117.44393
4540,-41.022923,81.80626
2200,-7.766639,-206.28168
297,-72.06421,33.102505
7176,115.864784,1.914409
13126,51.57619,-141.80586
5568,68.56893,-179.67505
5408,72.10397,-115.17568
11919,-9.297479,-97.46444
7922,53.371464,124.71476
8001,-11.03394,7.7125564
517,133.11183,-41.97487
7303,-136.67441,-61.845978
4725,-44.28012,-71.950485
3313,115.90023,16.39885
7911,-49.311413,74.533554
8584,191.54137,5.797662
6517,-46.88511,-24.370455
4635,-56.693893,-118.22896
12885,67.13942,-29.032557
13789,58.96751,23.869238
10913,45.535522,17.182798
5377,48.13949,-132.03523
5551,60.798782,-45.637943
6675,-4.609151,-178.96721
8903,43.64614,-56.306236
8220,54.908325,-62.698605
8210,104.47526,-77.54423
5430,142.433,-30.258623
4755,-8.431078,-90.38641
9505,-68.461716,-93.35414
3741,26.457342,-90.577705
11415,-157.44527,-62.213337
11853,26.238512,65.86552
9225,-53.896603,-114.60964
12976,80.75911,-169.13786
1103,21.350334,-37.44463
10764,-82.60661,45.930225
6754,123.25616,-28.451502
6939,-5.109625,-4.521764
4000,12.7937565,-59.971863
1901,59.571716,-85.64854
1668,-68.24781,-18.22545
1833,19.894077,26.759687
6402,-28.12433,126.52248
11042,38.831852,-109.13789
8933,58.702976,-115.282295
11563,-158.24365,9.865403
5669,87.52863,-36.13761
1836,74.90026,-77.3261
7501,-35.47943,-70.3095
2551,-63.60218,29.856329
6553,110.55107,31.477678
5713,23.766533,-91.71217
2118,74.77404,-174.15709
3302,110.06744,14.349871
2905,26.735004,-94.086624
4544,-70.62076,17.286903
6664,122.426956,15.073131
11172,148.3899,69.31594
5462,80.74367,-35.82953
12956,-125.976425,-55.776196
3914,9.28299,130.44817
3254,62.331936,-140.61725
1691,-81.605644,-53.052464
1653,117.34619,-93.910286
8437,60.489834,-81.87076
600,-80.16848,52.53996
6805,146.65112,-48.63968
1673,-145.50269,2.9438114
1784,-57.927864,3.1240513
2041,6.9163175,108.974106
1290,65.417786,-42.942753
3352,47.273388,-55.86581
12179,4.033614,12.652759
8196,136.3885,-26.872751
2907,-36.18172,-83.772415
4651,-17.040165,-116.65138
2603,118.26157,-90.54185
6509,-90.30109,-37.460052
816,-75.71305,-48.83871
5089,76.41795,-34.547825
11854,37.92551,83.06179
8708,46.699387,-114.093346
6128,-125.920074,44.624096
12541,51.44735,-55.56731
8782,42.10806,-61.57645
5737,-59.15863,159.33101
5607,77.83523,-27.997084
9000,29.58215,-130.69415
11422,-65.25973,40.655266
8472,138.87654,-41.751076
5000,-78.308365,-5.3079424
3932,-70.54634,19.090017
1237,-152.21974,-131.29512
4732,-45.48439,-68.13186
4713,-38.66325,-68.01808
4716,-40.74592,-70.929794
9277,-140.54538,-119.83248
2871,134.02007,-56.4023
3209,135.70172,-21.337687
690,-145.84122,3.2501974
1136,92.07255,-38.438404
7260,-62.399906,153.50233
1241,70.204704,-110.41849
1853,63.23817,-86.79162
2578,74.439995,-169.89388
8657,32.313477,-67.936165
4134,-36.820587,-98.50447
3328,62.157867,-28.599947
6728,64.491974,-23.356346
852,-85.92467,-57.661312
9010,58.96328,-114.42914
11466,23.98313,78.06412
6799,72.32685,-108.89682
6066,-0.21618363,-0.7304953
1680,197.34418,-0.34977466
5549,131.9412,-47.848885
1746,1.6134074,0.60415393
2818,84.178276,-41.50731
16779,-26.975746,-75.042076
8470,87.72654,-160.25908
4436,-73.23979,20.578415
11855,75.07038,44.23307
3758,-38.963665,-119.54058
8773,85.23686,-156.92813
2529,14.3610935,-55.710503
8167,-160.39424,-60.38241
4648,-71.392395,-150.6826
5394,114.03423,21.534142
12178,68.019875,23.165691
5466,62.1293,-66.61129
8501,119.21888,-122.19029
13768,-80.654785,-48.751526
5556,111.2124,-92.354
4550,-64.25645,150.95842
7843,34.812675,114.908005
13878,-143.21689,-54.664234
6325,-54.611393,52.147003
9116,195.5781,8.06765
568,-203.69572,-11.033474
11423,-67.10565,42.662235
7091,-3.2669578,-7.6740885
8447,55.58139,-84.52069
2915,-40.69051,-76.18067
2110,61.863377,-63.958374
7984,-0.72533804,-66.927
5519,80.7471,-30.013094
5390,77.04622,-53.46136
101,-27.042416,46.579124
7132,-42.814075,34.953114
12761,126.204926,8.963028
6505,-156.28598,-55.48852
10490,-68.87157,62.085644
7660,-33.7893,-81.84548
2521,-37.176052,-76.385086
