id,x,y,kde
701,-0.05993069,24.37728,0.00035608319109516713
1239,83.378,62.88064,0.00036021837547842254
7018,126.63067,45.292957,0.0003560831910951659
3561,36.507133,74.14208,0.000460059571453037
209,125.05835,-17.9841,0.0003560831910957222
1,54.338463,29.368631,0.0003560831910953566
6461,-26.440756,23.850544,0.00035613234989812404
4513,-44.941265,45.274704,0.0003560837912307298
2914,54.98252,-30.709427,0.00035608395950439015
3549,63.51285,-0.14966811,0.0003560831946047754
702,-73.35875,23.874464,0.0003560833977258603
3356,20.70869,-44.616802,0.00035608326548308434
3257,-58.105743,53.499817,0.0003560852467637546
6347,47.58973,-109.142,0.0003560832325479836
6453,-99.180855,-38.766766,0.0003561068050115484
8918,-52.996223,51.684357,0.00035668280114270246
9057,-58.45956,71.49374,0.00035608342625327664
2548,81.42511,-87.35445,0.00035621091251934983
4766,-4.128612,-194.78786,0.0003560831927422271
174,-59.563854,-42.36846,0.0003560836162614692
3967,0.06357669,-29.485613,0.0003560835290444972
8297,-70.58026,50.21857,0.0003561086098255472
1755,-96.7509,58.76173,0.00035609852438135844
6667,-96.2536,90.41333,0.00035870907029135094
2828,88.86736,0.6653774,0.00036494114745032525
3786,-12.645857,-176.70027,0.00035608319127313566
703,-90.31217,-113.57435,0.00035608330325752184
5696,104.425415,-72.51209,0.0003580021840023837
293,85.92546,-21.849064,0.00035665485355703465
1299,-114.4013,77.05687,0.00035664268869661135
6395,91.526634,21.567078,0.0003623273502510901
5650,70.27581,-62.49567,0.00035614482315854423
5511,-101.96563,-23.63804,0.00035913367403190584
721,27.999176,170.43254,0.0003560831911021623
5459,-60.981464,51.21919,0.00035610102459491914
6079,1.9751682,2.5182586,0.000370891888431136
8342,-139.48433,120.633224,0.0003560832270268107
7474,-116.78544,-142.9747,0.00035608320201286324
11537,97.59771,-20.76594,0.0003561854807778119
1270,-44.626575,96.77471,0.000356151133724949
4637,-68.46259,-114.801216,0.0003561246295109027
1221,-108.52901,-132.21423,0.00035608381509870206
2516,-54.92523,-86.584885,0.00035728756502764096
10910,-17.393444,-54.109642,0.00036015363890919144
