id,x,y
10530,-119.212,-27.699232
9398,-118.31448,-30.703642
3146,35.27138,171.74867
5972,36.617435,173.69208
3561,36.507133,74.14208
13762,27.39167,74.30357
6453,-99.180855,-38.766766
6762,-98.925354,-13.426817
2497,-50.54709,-88.18795
7664,-52.81903,-91.84662
701,-0.05993069,24.37728
19712,44.096554,-117.44951
3356,20.70869,-44.616802
5705,77.71298,-47.119953
19846,77.59281,100.65637
8113,127.62528,-60.061497
5718,127.576805,-59.974033
4513,-44.941265,45.274704
8807,-77.81792,79.393745
1239,83.378,62.88064
19772,75.73043,103.49366
5409,-55.84224,88.681656
13269,-55.409046,92.67477
5696,104.425415,-72.51209
7018,126.63067,45.292957
174,-59.563854,-42.36846
11422,81.755844,-11.7150755
3851,83.249985,-11.846599
6395,91.526634,21.567078
4969,9.729108,-10.69797
6461,-26.440756,23.850544
8741,-48.630077,94.29499
11485,130.39157,-46.868042
19532,49.40698,-109.02454
1849,-64.691315,38.683186
2830,-122.30265,3.4658825
11806,144.82059,67.07096
11892,144.80173,67.09045
2379,127.885735,13.767387
16002,-162.02025,73.484795
16329,-162.22603,73.42569
10764,93.239136,-21.598467
513,88.33251,-22.467392
7751,91.51329,24.508314
8210,-104.24502,65.39987
5549,-59.262638,95.92895
6347,47.58973,-109.142
10351,48.431797,-115.88199
10424,67.32584,-93.24993
12154,67.086365,-93.357346
8085,99.43548,118.95969
5650,70.27581,-62.49567
1872,-99.08182,-115.17046
6467,100.491455,-44.8266
11996,99.25232,-45.935028
16870,-21.49068,28.58409
1,54.338463,29.368631
11207,51.659264,35.851032
8476,-74.97936,64.738464
18632,78.15734,99.11464
8569,-58.095764,99.80208
9126,-61.224934,100.760925
16633,48.486248,-39.852318
5408,-136.20137,9.236584
6744,-137.75061,9.431008
11177,128.47777,96.5202
1901,-108.408615,42.837315
16049,-107.9039,42.12253
32,84.16494,-19.704578
7091,42.737896,4.3510046
16506,-111.789764,-39.854504
19507,-45.23244,47.010853
5051,40.708904,-2.2509627
9763,40.729458,-2.2461112
209,125.05835,-17.9841
15047,134.9158,-20.943668
3257,-58.105743,53.499817
3333,-48.194733,57.5776
13672,124.85034,-0.6277664
1299,-114.4013,77.05687
12755,-77.95527,46.29543
10311,123.98485,62.55812
15341,24.755245,50.504314
6222,24.944984,50.720726
8940,-107.833534,39.32354
3216,-137.89142,102.36132
13238,-135.80016,102.724815
4788,-101.54089,-92.266075
9290,-100.88603,-92.054535
3300,-97.50221,32.277203
5403,-109.135796,35.04728
2828,88.86736,0.6653774
5676,0.12028974,-76.15598
3850,102.970795,-3.0178752
13765,103.028015,-3.126562
2548,81.42511,-87.35445
16679,80.025154,-87.94535
8582,-50.13532,61.14473
12793,-110.650925,46.1754
5492,-73.7065,78.41147
5624,-74.7769,78.10053
16808,62.993202,9.487869
2914,54.98252,-30.709427
4436,37.010544,9.761768
7474,-116.78544,-142.9747
9518,-116.07558,-138.29034
3549,63.51285,-0.14966811
16647,22.430605,-42.049473
20462,80.71674,38.683197
8266,-91.00213,55.157215
1755,-96.7509,58.76173
5388,-64.41239,66.472145
6725,-69.86813,27.518978
4621,-100.81495,-78.48772
9546,-101.50969,-79.6132
12761,-75.87321,-9.149636
297,89.67849,-10.964235
8167,-171.93889,-52.137188
11802,-173.34508,-53.761127
5056,109.26279,41.186962
6079,1.9751682,2.5182586
8112,85.48722,48.208584
10756,103.23455,124.69704
10989,38.196705,-117.65675
4631,-80.48158,-116.20741
9938,-80.419785,-115.64882
3259,-26.848692,153.8733
8567,-31.171028,153.80582
14013,156.37292,52.897465
8447,-111.0412,37.31305
9023,-110.83651,38.20179
7610,-102.17939,-112.7301
9434,-100.73495,-112.12788
8247,-77.641685,46.909718
17052,146.19502,62.875423
6751,-55.50244,88.872826
17138,32.727684,94.803795
8470,-130.92325,110.5129
12739,-131.70714,110.25313
4766,-4.128612,-194.78786
9571,-23.603083,-185.88478
6371,-134.82574,-46.871826
6568,-134.93208,-46.201015
6259,113.10512,-61.270466
6076,114.789375,-63.0157
8151,-164.7541,-88.41236
3484,-161.74945,-87.1593
1103,-32.99398,62.154972
8297,-70.58026,50.21857
3786,-12.645857,-176.70027
9629,-9.849378,-179.23537
9299,-88.02656,-63.54172
1691,111.09105,-149.09393
13937,113.41545,-151.7387
8918,-52.996223,51.684357
9145,-43.35547,85.663086
5518,-190.16109,66.34841
12983,-190.20135,64.76836
11036,64.30876,101.20918
7318,48.153187,41.05249
10176,2.6914828,-200.22438
9768,2.7827387,-202.55626
702,-73.35875,23.874464
13089,-67.00336,-3.5173092
7679,-50.19722,-91.55464
9621,-50.48706,-90.66009
10946,84.2158,70.18345
1270,-44.626575,96.77471
15781,-58.554115,102.42295
18504,-31.397152,47.76608
9057,-58.45956,71.49374
8851,-54.01895,34.839718
7674,-54.365067,-79.24869
703,-90.31217,-113.57435
7617,-107.31908,-122.73833
10933,23.881489,-57.38862
6799,-137.7219,3.4999268
8388,-140.00282,4.339789
10959,125.79969,96.51794
4006,115.91098,-39.96144
6127,-110.928276,-28.811
6517,-19.482155,12.726419
4637,-68.46259,-114.801216
4645,-72.168045,-120.02028
10057,-22.01655,-186.71718
14390,74.407196,-85.28542
15268,74.78649,-85.8091
5673,-6.222093,-85.30719
18543,-7.332469,-85.5477
7749,-59.37251,-47.815594
15011,154.60442,-14.606719
200,35.571415,142.57535
11350,35.54643,143.34276
14124,2.757948,36.558735
16548,49.37281,39.602127
12885,-50.77359,31.207653
6871,-51.97516,31.04841
6805,-58.656017,110.71415
5669,-45.685936,39.681313
11946,127.431946,97.19675
7473,-102.427574,-103.246796
17486,-111.90609,-119.242615
9301,-112.29921,-119.147484
19116,66.63563,-68.26816
7201,17.55408,-46.228733
8724,-187.56667,62.95099
16279,-188.09706,63.665154
6728,-44.06029,31.270588
1746,45.779846,9.209674
1273,-46.57065,87.22458
3239,-127.3507,123.03383
15832,-27.118502,148.77898
6675,-23.381813,147.26865
12234,-77.77535,26.101263
12976,-143.28531,113.80643
8263,-148.991,118.29996
11114,91.749084,43.05583
7170,42.794056,160.86948
1655,41.132435,159.18163
5551,-63.8949,16.739733
15339,72.24355,100.80204
4565,41.261486,-77.90177
13869,38.0867,-79.63937
16094,-145.58868,99.40627
2854,-144.34871,101.8503
14328,148.19305,63.07101
2647,-62.280083,89.85173
6873,-98.014496,43.647415
11470,68.568726,-65.58366
11115,42.412067,-85.07176
13920,-17.83731,13.613077
15238,-18.387894,13.41429
10648,-13.096888,-72.77242
19199,120.069275,-19.541437
12252,-128.24065,-47.840893
13646,-96.56269,42.49292
13030,-90.7822,43.356663
13001,-64.421295,83.380905
65209,131.17003,-19.428576
12868,-95.1898,33.537827
14551,-143.66425,-70.0597
18836,-143.75134,-70.30489
15841,-28.9799,152.99678
10886,143.70589,-57.182423
11131,143.81525,-55.367233
7637,-98.711586,-126.18534
11331,-163.83011,44.257973
12564,-164.23836,46.08156
18602,10.985959,40.445866
16528,-142.65549,-53.305733
8054,-142.77895,-53.498543
10694,12.616777,2.7146597
1830,62.089542,29.230211
6553,17.582796,91.95215
9583,-94.35258,-58.595016
1833,14.004898,10.38764
16779,-57.37809,-89.99542
16488,121.33908,97.98967
16713,45.426777,-9.46671
