id,x,y,kde
9057,-58.45956,71.49374
8656,-77.50251,55.10106
1,54.338463,29.368631
20143,-19.193113,14.000042
8220,-92.844345,22.32257
8297,-70.58026,50.21857
5408,-136.20137,9.236584
8643,-138.42937,8.158902
5459,-60.981464,51.21919
8912,-59.604374,19.731968
5605,-38.222534,88.30647
6754,-40.027645,85.73434
3602,117.98205,-146.10425
13319,116.573044,-146.85027
701,-0.05993069,24.37728
19305,147.0387,57.285862
3313,-62.074997,-7.1105003
15981,-64.227455,-6.9849687
2914,54.98252,-30.709427
13462,46.452633,-40.712242
7018,126.63067,45.292957
18715,-4.8828635,-87.63437
12180,132.31525,-47.472424
6641,132.72687,-47.524952
8472,-52.82682,101.71014
15794,-52.192863,103.70839
2497,-50.54709,-88.18795
17512,-47.16815,-86.1189
14148,49.866257,-38.185986
209,125.05835,-17.9841
2572,106.753235,1.1960875
1239,83.378,62.88064
14185,69.93942,104.92976
3561,36.507133,74.14208
11618,31.351269,69.05627
11822,106.3813,123.83616
12301,-131.71202,32.130337
8536,-132.11115,32.1936
3257,-58.105743,53.499817
4513,-44.941265,45.274704
3967,0.06357669,-29.485613
15266,4.6124287,-21.285286
1653,-90.28715,86.896095
9088,-90.07176,85.301865
1299,-114.4013,77.05687
3220,-99.01583,86.164734
12568,-58.400833,50.11852
15037,151.9766,60.554848
293,85.92546,-21.849064
1103,-32.99398,62.154972
7839,73.15047,71.50562
3356,20.70869,-44.616802
12023,21.845427,-59.79273
11701,30.160702,76.950516
2548,81.42511,-87.35445
5056,109.26279,41.186962
13517,86.80747,-89.411934
11664,-138.86676,-56.31182
7021,52.317085,-87.54102
3215,-32.770336,153.59012
3296,-29.195023,145.9945
3333,-48.194733,57.5776
9133,-52.380863,62.892563
10813,-17.856327,-57.227684
7355,48.624153,42.08797
14671,58.237255,8.714625
2863,-93.0767,75.98513
10409,146.19069,56.973167
11323,48.003845,-98.731155
12252,-128.24065,-47.840893
15034,-128.71046,-48.065445
6461,-26.440756,23.850544
4657,-101.67757,-114.54788
8342,-139.48433,120.633224
12685,-138.3967,120.30797
14302,69.56237,100.31632
11578,76.12586,-90.57721
9189,-40.616817,82.31571
12407,-40.60274,82.73588
13337,175.57928,7.0450735
14745,-3.5711238,20.572163
15557,-114.5183,75.08607
6195,121.20691,85.344154
6847,-46.984737,32.00693
12885,-50.77359,31.207653
8615,-136.42584,110.55973
7280,-2.0393565,-31.29158
1889,-35.207527,153.29227
1290,-59.991974,30.40873
7474,-116.78544,-142.9747
9667,-110.03576,-138.04385
5433,-154.87735,116.66291
5568,-156.37938,116.63042
3429,-139.0158,100.393326
15284,50.803127,-119.08261
1668,-39.522915,-59.956955
6992,-39.825478,-61.422684
15931,-106.98916,0.7764159
2860,-108.210464,0.29614455
8301,-54.943447,33.244118
6453,-99.180855,-38.766766
15577,-101.38534,-39.818676
6347,47.58973,-109.142
19170,41.339764,-116.38471
6175,81.87413,64.71254
724,46.613453,180.40987
2746,43.92245,180.83707
5696,104.425415,-72.51209
11220,100.21668,-72.19747
16422,-169.38345,-62.222843
13064,-107.35244,43.19133
702,-73.35875,23.874464
13007,-82.588745,35.643955
14500,78.89003,39.409363
5006,158.95996,21.767937
7792,159.53273,22.153004
12103,95.17976,116.88312
6503,-157.6049,-89.63158
3810,-160.68028,-87.17913
6716,-46.457436,28.323523
11608,43.07983,-3.0639412
3557,40.002956,3.666364
2033,10.720444,-8.785772
18524,45.789192,-116.8474
4766,-4.128612,-194.78786
