id,x,y
174,-59.563854,-42.36846
14466,-62.834644,-43.8193
701,-0.05993069,24.37728
1239,83.378,62.88064
3549,63.51285,-0.14966811
1,54.338463,29.368631
71,139.1569,61.31345
209,125.05835,-17.9841
286,-82.3622,66.46458
376,104.637314,-155.30745
702,-73.35875,23.874464
834,-58.045315,-38.591255
1290,-59.991974,30.40873
1740,-1.8882961,-42.181374
1755,-96.7509,58.76173
1833,14.004898,10.38764
2149,-56.53042,-40.846596
2493,-58.01666,-38.658875
2521,-53.552383,-92.48142
2554,-56.44059,-91.65288
2685,3.471405,11.408405
2828,88.86736,0.6653774
2914,54.98252,-30.709427
3356,20.70869,-44.616802
3403,-58.075275,-40.496616
3561,36.507133,74.14208
3703,-52.068283,-42.731255
3957,158.83829,-74.45344
3976,-24.962524,-184.8574
4058,-79.82759,-124.111115
4200,77.94999,-35.971992
4472,-57.424427,-42.58846
4513,-44.941265,45.274704
4549,-59.57162,-47.527687
4550,104.22407,44.63298
4966,-57.968365,-42.780937
5696,104.425415,-72.51209
5704,-57.26354,-42.98285
5769,103.60318,-153.4929
6122,89.28123,-27.162327
6199,-62.075962,-38.834126
6283,-58.168793,-41.74015
6299,-56.90913,-43.575024
6395,91.526634,21.567078
6453,-99.180855,-38.766766
6494,-55.864933,-43.344727
6553,17.582796,91.95215
6730,-84.742714,38.244865
6784,-58.39471,-42.7199
6939,41.47012,7.742386
7018,126.63067,45.292957
7056,-56.957542,-40.064583
7445,117.34147,-141.34401
7749,-59.37251,-47.815594
7861,112.20599,-157.27478
7884,-50.96361,-40.253834
7993,-131.17941,-53.79216
8013,-55.66579,-39.971367
8220,-92.844345,22.32257
8355,-78.812935,54.16462
8408,-81.80283,39.38603
8425,-131.03926,29.006144
8918,-52.996223,51.684357
9137,-65.61471,-19.194427
9156,-3.3336735,-7.142574
9425,-92.11522,-68.34458
10400,-58.404373,-48.08793
10404,-5.14115,-102.75549
10476,-56.359303,-34.592464
10722,-50.521866,-40.171432
10778,-131.72046,-54.421993
10915,-59.362442,-50.34985
10937,-50.870216,-41.494972
11082,-24.287167,-55.707733
11268,-52.963676,-37.01568
11346,-59.60217,-49.207104
11376,-58.048946,-50.42284
11385,-51.819595,-49.871952
11494,-58.17532,-47.737778
11511,-60.61674,-49.641865
11750,-56.237865,-41.36531
